wrong_word,correct_word,review_label,review_reason,instances,unique_rows,wrong_in_processed_freq,correct_in_processed_freq,tweet_ids
منائ,منائی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,146591
میثاقِ,میثاق,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,569706
میشن,مشین,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,320617
ناقصُل,ناقصل,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,409187
ناپیعد,ناپید,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,610415
نسلن,نسلین,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,190221
نلوقت,الوقت,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,534711
نکلینی,نکلنی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,272590
نہی۔مرتد,نہیں۔مرتد,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,89720
واحدت,وحدت,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,441723
واوڈا,ووڈا,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,567975
ورگلاتا,ورغلاتا,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,662197
وَضع,وضع,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,551096
١،کرپ,١،کرپٹ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,496022
ٹؤیٹ۔,ٹوئیٹ۔,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,665624
ٹوکے,ٹھوکے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,654235
ٹُھس,ٹھس,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,264124
ٹیھکہ,ٹھیکہ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,505554
پاگٸی,پاگی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,190123
پتورای,پٹورای,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,559169
پروفائیل,پروفائل,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,279364
پولوں,پھولوں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,263039
پٹاکا,پٹاخہ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,635584
پھیسل,پھسل,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,368902
پہنایں,پہنائیں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,263039
پیشگوءی,پیشنگوئی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,505327
پیٹی,پٹی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,251461
چودای,چودائی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,628524
چودتا,چودھتا,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,518158
چھڑایا،,چڑایا،,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,498676
ڈئیر,ڈیئر,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,292963
کبیرا,کبیرہ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,331847
کنٹینرس,کنٹینرز,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,339841
کنیزوں,کنیزیں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,265825
کچھے,کھچے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,267543
کھلایٔ,کھلائی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,289223
کھوئیں,کنواں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,654235
کہہندی,کہندی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,243315
کیبنٹ,کیبنیٹ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,137100
گشتیون,گشتیوں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,664343
گمبتدوں,گمبدوں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,103349
گھناؤنے,گھناونے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,664954
گیڈڑوں,گیڈوں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,266284
ھائ,ھائی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,279364
ھاریں,ہاریں,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,254929
ھتوڑے,ہتوڑے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,571953
ھوا۔وائ,ھوا۔وائی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,538911
ھومو,ہومو,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,224841
ھیں۔۔ایسے,ہیں۔۔ایسے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,265786
ہمیتی,ہمایتی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,571482
ہنپتے,ہانپتے,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,261160
ہے،کوی,ہے،کوئ,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,200382
ہےکینٹینر,ہےکنٹینر,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,263939
یاھودی,یایہودی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,664343
یوہیں,یوہی,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,350588
ےھے،حفاظت,ہیں،حفاظت,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,246408
۔۔۔۔سن,۔۔۔۔ان,not_real_word_by_proxy,source token was not observed as a processed-corpus word,1,1,0,1,567992
کوئ,کوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,35,29,18,443,"1649,30319,40704,43582,49377,72528,72528,85935,122434,127261,138308,168178,184768,254333,263987,267666,270687,369800,392995,413492,413492,413492,413492,413492,431065"
نہی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,29,21,48,1576,"17588,85935,122434,122434,133570,191757,191757,191757,191757,226978,228985,228985,228985,230493,269282,270469,304290,350484,396825,413174,465265,470458,482749,486639,486639"
پے,پہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,16,16,29,187,"84799,108096,220623,240532,253460,271246,279793,283398,285954,285986,380890,426598,435158,456238,632965,661982"
آئ,آئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,13,10,2,180,"10853,127261,253981,293478,340513,340513,355202,482028,482028,552772,564311,564311,618293"
بھائ,بھائی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,11,10,4,114,"4061,89797,107874,133570,228985,228985,263921,267750,357438,599483,660495"
زلیل,ذلیل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,9,9,13,43,"10110,210211,210373,266802,266890,391910,402890,451523,606169"
نھی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,9,6,2,1576,"84477,270818,396975,469920,543296,594227,594227,594227,594227"
ہوئ,ہوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,8,8,7,78,"282,3468,4846,210106,267645,334965,561643,632467"
بیغرت,بیغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,6,6,19,41,"9660,253111,261060,265863,297463,306171"
لئیے,لئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,6,6,18,168,"267835,267896,270730,271032,558458,664216"
گئ,گئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,6,5,12,153,"263857,266439,268257,268257,399244,413492"
باجوا,باجوہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,6,6,6,116,"1649,230493,272900,531366,598483,614333"
لانتی,لعنتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,5,5,3,59,"10095,262111,262635,462777,581810"
مزہب,مذہب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,5,5,1,24,"86345,128281,133570,191757,364545"
بغیرت,بےغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,4,3,29,146,"10277,10277,265279,429231"
لیک,لیگ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,4,3,18,86,"26594,26594,170608,271032"
کوی,کوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,4,4,5,443,"18183,200382,286921,609794"
ان,انشاء,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,702,46,"150370,355809,394959"
یے,ہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,17,3080,"126203,214512,406478"
جاے,جائے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,2,9,198,"251461,251461,479119"
کھبی,کبھی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,7,145,"20078,228374,285911"
گۓ,گئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,5,135,"49377,254333,268408"
باجوے,باجوہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,5,116,"272642,414923,565498"
شاءاللہ,اللہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,4,388,"150370,355809,394959"
اباد,باد,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,1,3,36,"321009,321009,321009"
ہیے,ہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,2,2,3080,"22169,575826,575826"
آی,آئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,2,180,"20422,574530,592447"
نی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,1,1576,"286172,286200,360406"
کوٸ,کوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,1,443,"82410,122857,441428"
لانت,لعنت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,1,168,"257365,426598,652882"
پٹواریو,پٹواریوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,1,37,"85701,127326,148100"
کوٸ,کوٸی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,3,1,11,"270615,469208,524027"
نئی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,22,1576,"150519,267509"
ہوے,ہوئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,14,132,"241209,268001"
وو,وہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,6,621,"343993,588446"
جرنل,جنرل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,6,112,"150612,150612"
لوگو,لوگوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,5,221,"469920,566328"
صاب,صاحب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,3,238,"241244,588435"
ل,ایل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,3,17,"86345,86345"
چوتیئے,چوتیے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,3,15,"453147,455725"
ہیے,ہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,2,1419,"22169,22169"
استمال,استعمال,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,2,66,"469920,658756"
ٹوئٹ,ٹوئیٹ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,2,14,"261206,571840"
مرزیوں,مرزائیوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,2,10,"229980,666015"
زلالت,ذلالت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,2,2,"150666,150666"
نہیی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,1,1576,"534711,534711"
باجواہ,باجوہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,116,"395578,460418"
گالیا,گالیاں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,41,"10553,237299"
بگھوڑے,بھگوڑے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,39,"16328,267287"
یوتھئیے,یوتھیے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,28,"200283,201877"
یوتھیئے,یوتھیے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,28,"210373,230278"
چوتیاں,چوتیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,1,24,"436231,436231"
یوتھیاں,یوتھیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,24,"82953,324873"
امرانڈو,عمرانڈو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,15,"309112,313291"
زات,ذات,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,15,"114810,430099"
بیجھ,بھیج,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,13,"210649,506289"
تھوڑنے,توڑنے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,1,1,13,"170294,170294"
زہنی,ذہنی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,12,"20229,83955"
مہنگائ,مہنگائی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,11,"221358,431065"
ہوگئ,ہوگئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,9,"357438,541926"
بازارو,بازاری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,7,"266948,534298"
پای,پائی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,2,1,5,"286056,322460"
کے,لے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4087,164,240532
اور,ہیں۔اور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2799,2,187855
کا,کام,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2277,123,266255
کر,کرکے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1491,77,297362
کر,کرا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1491,8,584606
ہیں,ہی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1419,644,81863
نے,بےڈھنگ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1414,1,592447
یہ,ہے۔یہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1341,5,603569
کہ,کہہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,960,63,267509
ہو,ہوا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,893,217,418532
ان,مان,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,702,27,571829
عمران,۔عمران,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,547,3,65684
ہے۔,ہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,359,3080,164641
ہے۔,۔,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,359,483,574530
ہے۔,شریک,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,359,7,603569
لیے,لے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,250,164,286173
ہیں۔,رہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,199,438,187855
پہ,پی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,187,186,503100
پی,پہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,186,187,282748
پی,ٹی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,186,123,630732
بنا,بننا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,137,6,20776
افغان,افنان,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,108,2,608466
بے,کے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,4087,293900
بے,کو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,2675,611029
بے,نے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,1414,366818
بے,،,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,274,230220
بے,بےضمیر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,11,287407
بے,بےہودہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,98,4,223018
جی,کی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,94,3360,464613
بس,بےبس,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,88,4,611029
لیا,لیے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,87,250,621756
لیا,لایا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,87,17,365562
جن,۔۔جن,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,82,1,20324
میرے,میں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,80,2642,367084
سارے,سرے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,79,5,141999
لو,لوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,72,1,267112
ہیں،,ہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,65,1419,230220
چھوڑ,چور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,65,171,3156
ڈی,ٹی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,51,123,210555
کھا,کھائیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,51,5,42812
کتا,کرتا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,50,135,618029
بی,بھی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,45,1318,588446
بی,ہی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,45,644,630732
نہیں۔,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,42,1576,394415
اپ,اب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,41,410,265866
بتا,بولتا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,41,12,358625
لی,کی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,35,3360,190638
عطا,عطاء,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,32,9,241078
احمدی,احمد,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,31,34,588435
بغیرت,بیغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,29,41,220623
انکو,کو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,28,2675,287407
بد,۔۔۔,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,25,57,251984
بد,گا؟ایک,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,25,1,272074
یوتھیا,یوتھیاء,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,24,1,666548
درست,درس,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,23,8,648251
تا,ہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,22,3080,26628
ضمیر,ان,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,22,702,287407
تا,تھا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,22,482,23755
ٹویٹ,ٹوئیٹ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,22,14,587004
پہلا,پہلے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,19,159,438977
بیغرت,بےغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,19,146,57592
نکلا,نکالا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,19,11,445701
ڈر,؟؟؟,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,18,8,240560
یے,یہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,17,1341,5953
دینی,دیتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,17,18,268529
اک,ایک,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,15,643,414923
چھوٹے,جھوٹے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,15,29,2201
تھا،,تھا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,14,482,461054
ٹوئیٹ,ٹویٹ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,14,22,259883
سہی,صحیح,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,14,21,267879
ہوے,ہوۓ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,14,14,84806
شوباز,شہباز,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,13,79,247965
من,منہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,13,71,226978
بچانے,بچائے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,13,6,150105
کیا،,کیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,12,804,140843
چود,چور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,11,171,86579
زرا,ذرا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,11,15,286021
کوٸی,کوی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,11,5,86475
ک,کی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,10,3360,169659
ک,کہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,10,960,35329
کیو,کیوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,10,153,224265
بچا,بچہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,10,49,286149
ھر,بھر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,10,26,27147
ہوا۔,ہوا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,9,217,136649
ای,آئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,9,180,286056
دفع,دفعہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,9,23,664749
تے,تھے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,8,209,541931
چول,چور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,8,171,66457
پہن,بہن,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,8,48,492334
کئ,کئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,8,17,627128
اتر,اتار,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,8,11,406306
کیلے,کے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,4087,323996
ناں,نہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,414,592447
چورن,چور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,171,228985
ناں,نا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,143,270170
کیلے,کیلئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,111,312746
آذادی,آزادی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,63,263857
اوہ,او,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,56,660948
بچو,بچوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,7,56,3290
آرہے,آ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,142,187855
جنرلز,جنرل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,112,585122
پین,بہن,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,48,260977
منایا,بنایا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,47,86585
بھری,بری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,20,90293
بھلا,بلا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,17,42088
شر,شرانگیزی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,1,398617
لائے,لائحہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,6,1,84806
نیں,نے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,1414,401059
شب,سب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,401,419956
دا,دے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,221,148267
بہ,بے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,98,45445
تماری,تمہاری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,48,400268
نکلی,نکل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,44,265786
واقع,واقعی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,13,285114
زادہ,زدہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,9,265637
پل,پلنے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,5,4,430867
ی,کی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,3360,660948
