row_index,TweetId,occurrence_in_row,alignment_type,wrong_word,correct_word,review_label,review_reason,wrong_in_processed_freq,correct_in_processed_freq,wrong_in_original_freq,edit_distance,orthographic_variant,original_block,processed_block,CleanOriginal,CleanProcessed,TweetOriginal,TweetProcess
3785,508401,1,token_replace,اتی,آتی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,39,6,1,True,اتی,آتی,جس کی تم بہت غور سے باتیں سن رہے ہو یہ وہی پنجابی ہیں جس کے پیچھے تم وزیرستان جاکر گالیاں نکالتے ہوں شرم تم مگر اتی نہیں,جس کی تم بہت غور سے باتیں سن رہے ہو یہ وہی پنجابی ہیں جس کے پیچھے تم وزیرستان جاکر گالیاں نکالتے ہوں شرم تم مگر آتی نہیں,@mjdawar @betterpakistan جس کی تم بہت غور سے باتیں سن رہے ہو یہ وہی پنجابی ہیں جس کے پیچھے تم وزیرستان جاکر گالیاں نکالتے ہوں شرم تم مگر اتی نہیں!!,@mjdawar @betterpakistan جس کی تم بہت غور سے باتیں سن رہے ہو یہ وہی پنجابی ہیں جس کے پیچھے تم وزیرستان جاکر گالیاں نکالتے ہوں شرم تم مگر آتی نہیں !!
3789,509751,1,token_replace,پونا,ہونا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,58,2,1,False,پونا,ہونا,پاکستان میں امریکی جاسوس فوج کا آرمی چیف بننے کے لئے قادیانی ہونا یا قادیانیوں کا داماد پونا کیوں ضروری ہے اور یاد رہے مشرف باجوہ دونوں قادیانیوں کے داماد ہیں اور حافظ صاحب شاید سالہ یا سسر ہوں کیونکہ پاکستانیوں سے غداری امریکہ سے یاری اپنی تیز رفتار سے جاری ہے,پاکستان میں امریکی جاسوس فوج کا آرمی چیف بننے کے لئے قادیانی ہونا یا قادیانیوں کا داماد ہونا کیوں ضروری ہے اور یاد رہے مشرف باجوہ دونوں قادیانیوں کے داماد ہیں اور حافظ صاحب شاید سالہ یا سسر ہوں کیونکہ پاکستانیوں سے غداری امریکہ سے یاری اپنی تیز رفتار سے جاری ہے,پاکستان میں امریکی جاسوس فوج کا آرمی چیف بننے کے لئے قادیانی ہونا یا قادیانیوں کا داماد پونا کیوں ضروری ہے اور یاد رہے مشرف باجوہ دونوں قادیانیوں کے داماد ہیں اور حافظ صاحب شاید سالہ یا سسر ہوں کیونکہ پاکستانیوں سے غداری امریکہ سے یاری اپنی تیز رفتار سے جاری ہے,پاکستان میں امریکی جاسوس فوج کا آرمی چیف بننے کے لئے قادیانی ہونا یا قادیانیوں کا داماد ہونا کیوں ضروری ہے اور یاد رہے مشرف باجوہ دونوں قادیانیوں کے داماد ہیں اور حافظ صاحب شاید سالہ یا سسر ہوں کیونکہ پاکستانیوں سے غداری امریکہ سے یاری اپنی تیز رفتار سے جاری ہے
3797,512491,1,token_replace,کوئ,کوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,18,443,54,1,False,کوئ,کوئی,آپ بیوی تھیں کوئ گشتی نہیں جو ساری باتیں لوگوں کو بتا دیں,آپ بیوی تھیں کوئی گشتی نہیں جو ساری باتیں لوگوں کو بتا دیں,@RehamKhan1 آپ بیوی تھیں کوئ گشتی نہیں جو ساری باتیں لوگوں کو بتا دیں 😁,@RehamKhan1 آپ بیوی تھیں کوئی گشتی نہیں جو ساری باتیں لوگوں کو بتا دیں 😁
3798,513486,1,token_replace,ی,علی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,4,68,8,2,False,ی,علی,کی جنگ شروع کروانے والا مرکزی کردار مرزا غلام احمد قادیانی کا بیٹا ، مرزا بشیر الدین محمود تھا ، یہ وہ شخص تھا جو قائد اعظم اور لیاقت ی خان سے بھی زیادہ تھا ، کی جنگ شروع کرنے والا مشرف خود قادیانی تھا,کی جنگ شروع کروانے والا مرکزی کردار مرزا غلام احمد قادیانی کا بیٹا ، مرزا بشیر الدین محمود تھا ، یہ وہ شخص تھا جو قائد اعظم اور لیاقت علی خان سے بھی زیادہ تھا ، کی جنگ شروع کرنے والا مشرف خود قادیانی تھا,@GulsherHaider4 @Shabanashaukat4 @CSMR787 @naddiyyaathar @MTAG_0 @anita_LHR @usmannnisar @SeherFatima_ @shahzaibnoshahi @JahanzebNoshahi @wahreh1 @AbbasBu32314316 1948 کی جنگ شروع کروانے والا مرکزی کردار مرزا غلام احمد قادیانی کا بیٹا ، مرزا بشیر الدین محمود تھا ، یہ وہ شخص تھا جو قائد اعظم اور لیاقت ی خان سے بھی زیادہ full تھا ، 1999 کی جنگ شروع کرنے والا مشرف خود قادیانی تھا,@GulsherHaider4 @Shabanashaukat4 @CSMR787 @naddiyyaathar @MTAG_0 @anita_LHR @usmannnisar @SeherFatima_ @shahzaibnoshahi @JahanzebNoshahi @wahreh1 @AbbasBu32314316 1948 کی جنگ شروع کروانے والا مرکزی کردار مرزا غلام احمد قادیانی کا بیٹا ، مرزا بشیر الدین محمود تھا ، یہ وہ شخص تھا جو قائد اعظم اور لیاقت علی خان سے بھی زیادہ full تھا ، 1999 کی جنگ شروع کرنے والا مشرف خود قادیانی تھا
3818,524027,1,token_replace,کوٸ,کوٸی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,11,7,1,False,کوٸ,کوٸی,تک بتایا گیا بنگالی کمزور نظر ، کم عقل ، بیوقوف اور ملک کے وفادار نہیں ، آج وہ ہم تیز نگاہ ، ذہین ، وفادار ، محبِ وطن اور عقل کے ٹھیکیداروں سے پچاس سال آگے ہو چکے ہیں کوٸ بتاۓ گا اب کیا کرنا ہے ؟,تک بتایا گیا بنگالی کمزور نظر ،کم عقل ، بیوقوف اور ملک کے وفادار نہیں ، آج وہ ہم تیز نگاہ ، ذہین ، وفادار ، محبِ وطن اور عقل کے ٹھیکیداروں سے پچاس سال آگے ہو چکے ہیں کوٸی بتاۓ گا اب کیا کرنا ہے ؟,"1970 تک بتایا گیا بنگالی کمزور نظر ،
کم عقل ، بیوقوف اور ملک کے وفادار نہیں ،
آج وہ ہم تیز نگاہ ، ذہین ، وفادار ، محبِ وطن اور عقل کے ٹھیکیداروں سے پچاس سال آگے ہو چکے ہیں
کوٸ بتاۓ گا
اب کیا کرنا ہے ؟

#پاکستان
#محبت_مافیا","1970 تک بتایا گیا بنگالی کمزور نظر ،کم عقل ، بیوقوف اور ملک کے وفادار نہیں ،
آج وہ ہم تیز نگاہ ، ذہین ، وفادار ، محبِ وطن اور عقل کے ٹھیکیداروں سے پچاس سال آگے ہو چکے ہیں کوٸی بتاۓ گا اب کیا کرنا ہے ؟


"
3821,524287,1,token_replace,اتی,آتی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,39,6,1,True,اتی,آتی,ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کرجائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بے غیرتیوں اور ہٹ دھرمیوں سے باز نہیں اتی اور نہ اب ا رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔,ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کر جائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بےغیرتیوں اور ہٹ دھرمیوں سے باز نہیں آتی اور نہ اب آ رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔,"ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔
کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کرجائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بے غیرتیوں اور ہٹ دھرمیوں سے باز نہیں اتی اور نہ اب ا رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔ https://t.co/eV3qa0FoZv",ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کر جائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بےغیرتیوں اور ہٹ دھرمیوں سے باز نہیں آتی اور نہ اب آ رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔ 
3821,524287,1,token_replace,ا,آ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",13,142,18,1,True,ا,آ,ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کرجائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بے غیرتیوں اور ہٹ دھرمیوں سے باز نہیں اتی اور نہ اب ا رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔,ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کر جائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بےغیرتیوں اور ہٹ دھرمیوں سے باز نہیں آتی اور نہ اب آ رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔,"ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔
کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کرجائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بے غیرتیوں اور ہٹ دھرمیوں سے باز نہیں اتی اور نہ اب ا رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔ https://t.co/eV3qa0FoZv",ساتھ وجہ بھی بتائے نہ عارف سر۔کہ کیوں ہے اتنا فرق۔۔ کیونکہ افغانستان میں فوج کی جرات نہیں ہے سیاست میں مداخلت کر جائیں۔اسلیئے وہ ترقی کررہے ہیں۔پاکستان کی فوج بےغیرتیوں اور ہٹ دھرمیوں سے باز نہیں آتی اور نہ اب آ رہی ہے اسلیئے ملک تباہ ہو رہا ہے۔اور کرنے والے بھی اصل مجرم فوج ہے۔۔ 
3835,531366,1,token_replace,باجوا,باجوہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,6,116,11,1,False,باجوا,باجوہ,بچارے بنگال کو معلوم ہی نہیں کہ کچھ دنوں پہلے پنجاپی فوج کے عظیم چور باجوا نے یہاں تک کہہ دیا که مشرقی پاکستان کا بنگلادیش بننا سیاسی لیڈرشپ کی ناکامی تھی پنجاپی فوج تو صرف پتلونیں اتارنے گئے تھے که اتفاق سےانڈین پلٹن اپنےکمانڈر جرنیل ہروڑا وہاں آئے اور ہمارے ساتھ سیلفی کھینچی,بچارے بنگال کو معلوم ہی نہیں کہ کچھ دنوں پہلے پنجاپی فوج کے عظیم چور باجوہ نے یہاں تک کہہ دیا کہ مشرقی پاکستان کا بنگلا دیش بننا سیاسی لیڈرشپ کی ناکامی تھی پنجاپی فوج تو صرف پتلونیں اتارنے گئے تھے کہ اتفاق سے انڈین پلٹن اپنے کمانڈر جرنیل ہروڑا وہاں آئے اور ہمارے ساتھ سیلفی کھینچی,@parigull_08 @BalochKhan215 @zoyabaluch بچارے بنگال کو معلوم ہی نہیں کہ کچھ دنوں پہلے پنجاپی فوج کے عظیم چور باجوا نے یہاں تک کہہ دیا که مشرقی پاکستان کا بنگلادیش بننا سیاسی لیڈرشپ کی ناکامی تھی پنجاپی فوج تو صرف پتلونیں اتارنے گئے تھے که اتفاق سےانڈین پلٹن اپنےکمانڈر جرنیل ہروڑا وہاں آئے اور ہمارے ساتھ سیلفی کھینچی🤣,@parigull_08 @BalochKhan215 @zoyabaluch بچارے بنگال کو معلوم ہی نہیں کہ کچھ دنوں پہلے پنجاپی فوج کے عظیم چور باجوہ نے یہاں تک کہہ دیا کہ مشرقی پاکستان کا بنگلا دیش بننا سیاسی لیڈرشپ کی ناکامی تھی پنجاپی فوج تو صرف پتلونیں اتارنے گئے تھے کہ اتفاق سے انڈین پلٹن اپنے کمانڈر جرنیل ہروڑا وہاں آئے اور ہمارے ساتھ سیلفی کھینچی🤣
3843,533710,1,token_replace,یوتھئے,یوتھیے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,28,4,1,True,یوتھئے,یوتھیے,اس طرح تو یہ یوتھئے بچارے ساری زندگی گمراہ ہی رہیں گیں ٹی وی دیکھا تو صرف ، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین,اس طرح تو یہ یوتھیے بچارے ساری زندگی گمراہ ہی رہیں گے ٹی وی دیکھا تو صرف ، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین,"اس طرح تو یہ یوتھئے بچارے ساری زندگی گمراہ ہی رہیں گیں🤔🤔
ٹی وی دیکھا تو صرف ARY، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین https://t.co/USgYQ8UpDz","اس طرح تو یہ یوتھیے بچارے ساری زندگی گمراہ ہی رہیں گے🤔🤔
ٹی وی دیکھا تو صرف ARY، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین "
3843,533710,1,token_replace,گیں,گے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,3,322,4,2,False,گیں,گے,اس طرح تو یہ یوتھئے بچارے ساری زندگی گمراہ ہی رہیں گیں ٹی وی دیکھا تو صرف ، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین,اس طرح تو یہ یوتھیے بچارے ساری زندگی گمراہ ہی رہیں گے ٹی وی دیکھا تو صرف ، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین,"اس طرح تو یہ یوتھئے بچارے ساری زندگی گمراہ ہی رہیں گیں🤔🤔
ٹی وی دیکھا تو صرف ARY، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین https://t.co/USgYQ8UpDz","اس طرح تو یہ یوتھیے بچارے ساری زندگی گمراہ ہی رہیں گے🤔🤔
ٹی وی دیکھا تو صرف ARY، چینل بدل کر دیکھا تو بول۔۔وی لاگ دیکھے تو عمران ریاض،صدیق جان،ملیحہ ہاشمی کے۔۔۔مزاحیہ پروگرام دیکھا تو آفتاب اقبال کا۔۔کالم پڑھا تو ہارون الرشید کا۔۔تبصرے دیکھے تو صابر شاکر،چودھری غلام حسین "
3844,534298,1,token_replace,تمھارے,تمہارے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",26,37,27,1,True,تمھارے,تمہارے,پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اسکی قبر کھود کر اس پر موتو کاکے سمجھے,پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے,"@NamatKh09702433 @khudakashukar پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے 
اسکی قبر کھود کر اس پر موتو کاکے
سمجھے",@NamatKh09702433 @khudakashukar پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے
3844,534298,1,token_replace,بازارو,بازاری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,7,3,1,False,بازارو,بازاری,پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اسکی قبر کھود کر اس پر موتو کاکے سمجھے,پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے,"@NamatKh09702433 @khudakashukar پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے 
اسکی قبر کھود کر اس پر موتو کاکے
سمجھے",@NamatKh09702433 @khudakashukar پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے
3844,534298,1,token_replace,تمھارا,تمہارا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",13,29,16,1,True,تمھارا,تمہارا,پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اسکی قبر کھود کر اس پر موتو کاکے سمجھے,پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے,"@NamatKh09702433 @khudakashukar پاکستان تمھارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازارو عورت اور وہ تمھارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے 
اسکی قبر کھود کر اس پر موتو کاکے
سمجھے",@NamatKh09702433 @khudakashukar پاکستان تمہارے باپ نے تو بنایا نہیں تھا ہاں دیوبندیوں کے گندگیوں نے پاکستان کو بازاری عورت اور وہ تمہارا عطا بیماری گاندھی کو نبی ضرور مانتا رہا ہے اس کی قبر کھود کر اس پر موتو کاکے سمجھے
3846,534711,1,token_replace,نہیی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1576,3,1,False,نہیی,نہیں,افغانستان کے ساتھ تعلقات کبھی اچھے نہیی تھے یہ ابن نلوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیی,افغانستان کے ساتھ تعلقات کبھی اچھے نہیں تھے یہ ابن الوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیں,@fawadchaudhry @SyedaMidhatZah5 افغانستان کے ساتھ تعلقات کبھی اچھے نہیی تھے یہ ابن نلوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیی,@fawadchaudhry @SyedaMidhatZah5 افغانستان کے ساتھ تعلقات کبھی اچھے نہیں تھے یہ ابن الوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیں
3846,534711,2,token_replace,نہیی,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1576,3,1,False,نہیی,نہیں,افغانستان کے ساتھ تعلقات کبھی اچھے نہیی تھے یہ ابن نلوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیی,افغانستان کے ساتھ تعلقات کبھی اچھے نہیں تھے یہ ابن الوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیں,@fawadchaudhry @SyedaMidhatZah5 افغانستان کے ساتھ تعلقات کبھی اچھے نہیی تھے یہ ابن نلوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیی,@fawadchaudhry @SyedaMidhatZah5 افغانستان کے ساتھ تعلقات کبھی اچھے نہیں تھے یہ ابن الوقت قوم ھے اس کے ساتھ ایک طریقہ ھے اندر گھس کر مارو صرف منہ توڑ جواب نہیں
3851,535615,1,token_replace,ہر,پر,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,168,1383,152,1,False,ہر,پر,کذاب دجال مرزا غلام قادیانی کی بکواسات جو کہ اس کی اپنی کتب میں درج ہیں ان کو دیکھنے کے بعد بھی اگر مرزی اس کی پیروی چھوڑنے کو تیار نہیں تو مجھے کہنا پڑے گا دنیا کا دوسرا بڑا حرامی غلام قادیانی تھا کیونکہ پہلے نمبر ہر تو مرزئی آتے ہیں,کذاب دجال مرزا غلام قادیانی کی بکواسات جو کہ اس کی اپنی کتب میں درج ہیں ان کو دیکھنے کے بعد بھی اگر مرزائی اس کی پیروی چھوڑنے کو تیار نہیں تو مجھے کہنا پڑے گا دنیا کا دوسرا بڑا حرامی غلام قادیانی تھا کیونکہ پہلے نمبر پر تو مرزائی آتے ہیں,"#مرزا_قادیانی_کے_جھوٹ 
کذاب دجال مرزا غلام قادیانی کی بکواسات جو کہ اس کی اپنی کتب میں درج ہیں ان کو دیکھنے کے بعد بھی اگر مرزی اس کی پیروی چھوڑنے کو تیار نہیں تو مجھے کہنا پڑے گا دنیا کا دوسرا بڑا حرامی غلام قادیانی تھا کیونکہ پہلے نمبر ہر تو مرزئی آتے ہیں
#سرمایہ_زیست 
8"," 
کذاب دجال مرزا غلام قادیانی کی بکواسات جو کہ اس کی اپنی کتب میں درج ہیں ان کو دیکھنے کے بعد بھی اگر مرزائی اس کی پیروی چھوڑنے کو تیار نہیں تو مجھے کہنا پڑے گا دنیا کا دوسرا بڑا حرامی غلام قادیانی تھا کیونکہ پہلے نمبر پر تو مرزائی آتے ہیں
 
8"
3860,538780,1,token_replace,مین,میں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",18,2642,26,1,True,مین,میں,ان مین تیری ماں کا کھسم ایک موجود ہے جس نے تیری ماں کو لن دیا تھا۔ ارشاد بھٹی کی بیوی بنی گالہ میں جس کتے سے یواتی رہی ہے اس کی تصویر یہاں لگا کر اپنی نسل کا بتا رہا ہے۔ قادیانیوں کا کتا یہودیوں کا کتا عمران نیازی ہے اس کتے کو کتے کی موت مرتا دیکھیں گے,ان میں تیری ماں کا کھسم ایک موجود ہے جس نے تیری ماں کو لن دیا تھا۔ ارشاد بھٹی کی بیوی بنی گالہ میں جس کتے سے یواتی رہی ہے اس کی تصویر یہاں لگا کر اپنی نسل کا بتا رہا ہے۔ قادیانیوں کا کتا یہودیوں کا کتا عمران نیازی ہے اس کتے کو کتے کی موت مرتا دیکھیں گے,"@Irshadbhaatti33 ان مین تیری ماں کا کھسم ایک موجود ہے جس نے تیری ماں کو لن دیا تھا۔
ارشاد بھٹی کی بیوی بنی گالہ میں جس کتے سے یواتی رہی ہے اس کی تصویر یہاں لگا کر اپنی نسل کا بتا رہا ہے۔
قادیانیوں کا کتا یہودیوں کا کتا عمران نیازی ہے اس کتے کو کتے کی موت مرتا دیکھیں گے","@Irshadbhaatti33 ان میں تیری ماں کا کھسم ایک موجود ہے جس نے تیری ماں کو لن دیا تھا۔
ارشاد بھٹی کی بیوی بنی گالہ میں جس کتے سے یواتی رہی ہے اس کی تصویر یہاں لگا کر اپنی نسل کا بتا رہا ہے۔
قادیانیوں کا کتا یہودیوں کا کتا عمران نیازی ہے اس کتے کو کتے کی موت مرتا دیکھیں گے"
3869,540383,1,token_replace,کُتے,کتے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",4,111,5,0,True,کُتے,کتے,ہمارے دُعا ہے کہ اللہ پاک آپ کو خوش اور سلامت رکھیں اور اس امریکہ کے پالتو کُتے ڈرٹی ہیری اور حرامی جرنل اور گدا باجوہ فرعون کی شر سے محفوظ رکھیے ۔۔۔آمین,ہمارے دُعا ہے کہ اللہ پاک آپ کو خوش اور سلامت رکھیں اور اس امریکہ کے پالتو کتے ڈرٹی ہیری اور حرامی جرنل اور گدھا باجوہ فرعون کی شر سے محفوظ رکھیے ۔۔۔آمین,ہمارے دُعا ہے کہ اللہ پاک آپ کو خوش اور سلامت رکھیں ❤️اور اس امریکہ کے پالتو کُتے ڈرٹی ہیری اور حرامی جرنل اور گدا باجوہ فرعون کی شر سے محفوظ رکھیے ۔۔۔آمین 🤲#۔ #قوم_کا_ہیرو_عادل_راجہ 🤲🤲 https://t.co/ZBYfhcRZtE,ہمارے دُعا ہے کہ اللہ پاک آپ کو خوش اور سلامت رکھیں ❤️اور اس امریکہ کے پالتو کتے ڈرٹی ہیری اور حرامی جرنل اور گدھا باجوہ فرعون کی شر سے محفوظ رکھیے ۔۔۔آمین 🤲#۔  🤲🤲 
